"Question Number" "Answer Number" "Predict Rank" "Predict Proba" "Answer class"
Q474_R101 Q474_R101_C1 9 0.8402175242624683 false
Q474_R101 Q474_R101_C3 10 0.5747800460976686 true
Q474_R21 Q474_R21_C9 1 0.9920888556320917 false
Q474_R21 Q474_R21_C1 2 0.9849621310167814 false
Q474_R21 Q474_R21_C8 3 0.9825979861247444 false
Q474_R21 Q474_R21_C3 4 0.9511064221839148 false
Q474_R21 Q474_R21_C6 5 0.9355000167302158 false
Q474_R21 Q474_R21_C2 6 0.8943221977737903 false
Q474_R21 Q474_R21_C10 7 0.8726060269012519 false
Q474_R21 Q474_R21_C4 8 0.8638721702179363 false
Q474_R21 Q474_R21_C7 9 0.8638721702179363 false
Q474_R21 Q474_R21_C5 10 0.8540095808798873 false
Q474_R57 Q474_R57_C6 1 0.9999315759906219 false
Q474_R57 Q474_R57_C8 2 0.9999124873021349 false
Q474_R57 Q474_R57_C4 3 0.9915865139902943 false
Q474_R57 Q474_R57_C7 4 0.9849601252481204 false
Q474_R57 Q474_R57_C1 5 0.9788556302798566 false
Q474_R57 Q474_R57_C5 6 0.950088555111972 false
Q474_R57 Q474_R57_C2 7 0.9332037940963915 true
Q474_R57 Q474_R57_C3 8 0.83607919555082 false
Q474_R57 Q474_R57_C10 9 0.7595772868806436 false
Q474_R57 Q474_R57_C9 10 0.6171643413981612 true
Q474_R69 Q474_R69_C6 1 0.999255516027065 false
Q474_R69 Q474_R69_C8 2 0.9988366725694525 false
Q474_R69 Q474_R69_C9 3 0.9970461190831706 false
Q474_R69 Q474_R69_C3 4 0.9967211108576106 false
Q474_R69 Q474_R69_C10 5 0.9961393041664965 false
Q474_R69 Q474_R69_C2 6 0.9957327098376827 false
Q474_R69 Q474_R69_C5 7 0.9957067974240533 false
Q474_R69 Q474_R69_C4 8 0.992362003279688 false
Q474_R69 Q474_R69_C7 9 0.988058580209823 false
Q474_R69 Q474_R69_C1 10 0.9857482154015018 false
Q475_R15 Q475_R15_C6 1 0.9895443258627306 true
Q475_R15 Q475_R15_C8 2 0.9873104087264343 true
Q475_R15 Q475_R15_C3 3 0.9692952859861528 false
Q475_R15 Q475_R15_C2 4 0.931087170842134 true
Q475_R15 Q475_R15_C5 5 0.8928145251132712 true
Q475_R15 Q475_R15_C1 6 0.8567893321858318 true
Q475_R15 Q475_R15_C10 7 0.7954321709634927 true
Q475_R15 Q475_R15_C7 8 0.7810008609708055 true
Q475_R15 Q475_R15_C4 9 0.7456716843350508 false
Q475_R15 Q475_R15_C9 10 0.5193468077894349 true
Q475_R17 Q475_R17_C4 1 0.9988795401347416 false
Q475_R17 Q475_R17_C7 2 0.9976280044341322 false
Q475_R17 Q475_R17_C10 3 0.9929619781663669 false
Q475_R17 Q475_R17_C9 4 0.9914872138463293 false
Q475_R17 Q475_R17_C1 5 0.9227301771080961 false
Q475_R17 Q475_R17_C6 6 0.9227301771080961 false
Q475_R17 Q475_R17_C2 7 0.728754413806652 false
Q475_R17 Q475_R17_C3 8 0.728754413806652 false
Q475_R17 Q475_R17_C8 9 0.728754413806652 false
Q475_R17 Q475_R17_C5 10 0.5216640938177441 false
Q475_R27 Q475_R27_C2 1 0.999872080995248 true
Q475_R27 Q475_R27_C3 2 0.994864568213915 false
Q475_R27 Q475_R27_C8 3 0.9287402414452212 false
Q475_R27 Q475_R27_C7 4 0.9145363525098537 false
Q475_R27 Q475_R27_C5 5 0.8239177690268896 true
Q475_R27 Q475_R27_C1 6 0.7868017467970201 false
Q475_R27 Q475_R27_C4 7 0.7295532879302582 false
Q475_R27 Q475_R27_C6 8 0.5868598394119383 false
Q475_R27 Q475_R27_C9 9 0.5846777091576053 true
Q475_R27 Q475_R27_C10 10 0.5598937901430034 false
Q475_R31 Q475_R31_C6 1 0.999868407402834 false
Q475_R31 Q475_R31_C8 2 0.999317441671552 false
Q475_R31 Q475_R31_C1 3 0.9991993299137586 false
Q475_R31 Q475_R31_C3 4 0.9954765405167831 false
Q475_R31 Q475_R31_C5 5 0.993663570814887 false
Q475_R31 Q475_R31_C2 6 0.9862627227183348 false
Q475_R31 Q475_R31_C10 7 0.9836322193390051 true
Q475_R31 Q475_R31_C9 8 0.9772669737839461 false
Q475_R31 Q475_R31_C7 9 0.9732393602222065 true
Q475_R31 Q475_R31_C4 10 0.7444954477746997 false
Q475_R44 Q475_R44_C7 1 0.9999999631760821 true
Q475_R44 Q475_R44_C9 2 0.9988310176108701 false
Q475_R44 Q475_R44_C6 3 0.9987779337032285 true
Q475_R44 Q475_R44_C2 4 0.9540143574670248 false
Q475_R44 Q475_R44_C10 5 0.9465296969379543 false
Q475_R44 Q475_R44_C1 6 0.9255550398830715 true
Q475_R44 Q475_R44_C4 7 0.787127405774199 false
Q475_R44 Q475_R44_C3 8 0.5534421835151633 false
Q475_R44 Q475_R44_C8 9 0.5097035221673508 true
Q475_R44 Q475_R44_C5 10 0.5006825706952672 true
Q475_R45 Q475_R45_C3 1 0.9990986728594864 true
Q475_R45 Q475_R45_C8 2 0.9937582086506623 true
Q475_R45 Q475_R45_C1 3 0.971255265195048 true
Q475_R45 Q475_R45_C10 4 0.920107370626837 false
Q475_R45 Q475_R45_C5 5 0.8389814954845728 false
Q475_R45 Q475_R45_C6 6 0.7303839955040872 true
Q475_R45 Q475_R45_C4 7 0.655231616037893 false
Q475_R45 Q475_R45_C7 8 0.655231616037893 false
Q475_R45 Q475_R45_C2 9 0.6537637265300846 false
Q475_R45 Q475_R45_C9 10 0.6196715753267411 false
Q475_R54 Q475_R54_C2 1 0.989362198734528 false
Q475_R54 Q475_R54_C3 2 0.8374990758931096 false
Q475_R54 Q475_R54_C9 3 0.8159146806541806 false
Q475_R54 Q475_R54_C1 4 0.7667456267822232 false
Q475_R54 Q475_R54_C6 5 0.7657910792670112 false
Q475_R54 Q475_R54_C4 6 0.7334133253917179 false
Q475_R54 Q475_R54_C7 7 0.64862679099648 false
Q475_R54 Q475_R54_C8 8 0.64862679099648 false
Q475_R54 Q475_R54_C10 9 0.64862679099648 false
Q475_R54 Q475_R54_C5 10 0.5601433519648813 false
Q475_R56 Q475_R56_C4 1 0.9999849471055297 true
Q475_R56 Q475_R56_C8 2 0.9630483478680538 false
Q475_R56 Q475_R56_C6 3 0.9563299208044287 true
Q475_R56 Q475_R56_C9 4 0.8635628412345777 false
Q475_R56 Q475_R56_C7 5 0.7491086559746879 false
Q475_R56 Q475_R56_C5 6 0.7473085115291085 false
Q475_R56 Q475_R56_C2 7 0.736358639518737 true
Q475_R56 Q475_R56_C3 8 0.7245563185822186 true
Q475_R56 Q475_R56_C1 9 0.6617169251405335 false
Q475_R56 Q475_R56_C10 10 0.6039585257570987 false
Q475_R72 Q475_R72_C9 1 0.9997712858627007 false
Q475_R72 Q475_R72_C4 2 0.998563018292148 true
Q475_R72 Q475_R72_C2 3 0.9981189082652367 true
Q475_R72 Q475_R72_C3 4 0.9977044433563551 true
Q475_R72 Q475_R72_C1 5 0.9943738561619042 true
Q475_R72 Q475_R72_C8 6 0.9928924754337349 true
Q475_R72 Q475_R72_C7 7 0.9735122946198002 true
Q475_R72 Q475_R72_C10 8 0.9149412606091415 true
Q475_R72 Q475_R72_C6 9 0.9091602625645782 true
Q475_R72 Q475_R72_C5 10 0.8116541286613995 true
Q475_R9 Q475_R9_C3 1 0.9992783693870124 true
Q475_R9 Q475_R9_C6 2 0.9991982282598318 true
Q475_R9 Q475_R9_C4 3 0.9981547499185448 true
Q475_R9 Q475_R9_C10 4 0.9981547499185448 true
Q475_R9 Q475_R9_C2 5 0.9955351633433914 true
Q475_R9 Q475_R9_C1 6 0.9921237853780215 true
Q475_R9 Q475_R9_C5 7 0.9693728610296553 true
Q475_R9 Q475_R9_C8 8 0.9432423834612006 true
Q475_R9 Q475_R9_C7 9 0.8385934019270417 true
Q475_R9 Q475_R9_C9 10 0.8308575035067488 true
